entry_va,entry_rva,name,namespace,signature,calling_convention,return_type,parameter_count,parameter_types,is_thunk,is_external,body_min_va,body_max_va
7005328,2811024,FUN_006ae490,Global,undefined FUN_006ae490(void),unknown,undefined,0,,False,False,7005328,7005365
7005376,2811072,FUN_006ae4c0,Global,undefined FUN_006ae4c0(void),unknown,undefined,0,,False,False,7005376,7005415
7005424,2811120,FUN_006ae4f0,Global,undefined FUN_006ae4f0(void),unknown,undefined,0,,False,False,7005424,7005449
7005456,2811152,FUN_006ae510,Global,undefined FUN_006ae510(void),unknown,undefined,0,,False,False,7005456,7005569
7005584,2811280,FUN_006ae590,Global,undefined FUN_006ae590(void),unknown,undefined,0,,False,False,7005584,7005720
7005728,2811424,FUN_006ae620,Global,undefined FUN_006ae620(void),unknown,undefined,0,,False,False,7005728,7005761
7005776,2811472,FUN_006ae650,Global,undefined FUN_006ae650(void),unknown,undefined,0,,False,False,7005776,7005807
7005808,2811504,FUN_006ae670,Global,undefined FUN_006ae670(void),unknown,undefined,0,,False,False,7005808,7005932
7005936,2811632,FUN_006ae6f0,Global,undefined FUN_006ae6f0(void),unknown,undefined,0,,False,False,7005936,7006068
7006080,2811776,FUN_006ae780,Global,undefined FUN_006ae780(void),unknown,undefined,0,,False,False,7006080,7006133
7006144,2811840,FUN_006ae7c0,Global,undefined FUN_006ae7c0(void),unknown,undefined,0,,False,False,7006144,7006215
7006224,2811920,FUN_006ae810,Global,undefined FUN_006ae810(void),unknown,undefined,0,,False,False,7006224,7006408
7006416,2812112,FUN_006ae8d0,Global,undefined FUN_006ae8d0(void),unknown,undefined,0,,False,False,7006416,7006428
7006432,2812128,FUN_006ae8e0,Global,undefined FUN_006ae8e0(void),unknown,undefined,0,,False,False,7006432,7006543
7006544,2812240,FUN_006ae950,Global,undefined FUN_006ae950(void),unknown,undefined,0,,False,False,7006544,7006650
7006656,2812352,FUN_006ae9c0,Global,undefined FUN_006ae9c0(void),unknown,undefined,0,,False,False,7006656,7006975
7006976,2812672,FUN_006aeb00,Global,undefined FUN_006aeb00(void),unknown,undefined,0,,False,False,7006976,7007191
7007200,2812896,FUN_006aebe0,Global,undefined FUN_006aebe0(void),unknown,undefined,0,,False,False,7007200,7007298
7007312,2813008,FUN_006aec50,Global,undefined FUN_006aec50(void),unknown,undefined,0,,False,False,7007312,7007418
7007424,2813120,FUN_006aecc0,Global,undefined FUN_006aecc0(void),unknown,undefined,0,,False,False,7007424,7007608
7007616,2813312,FUN_006aed80,Global,undefined FUN_006aed80(void),unknown,undefined,0,,False,False,7007616,7008128
7008144,2813840,FUN_006aef90,Global,undefined FUN_006aef90(void),unknown,undefined,0,,False,False,7008144,7008242
7008256,2813952,FUN_006af000,Global,undefined FUN_006af000(void),unknown,undefined,0,,False,False,7008256,7008277
7008288,2813984,FUN_006af020,Global,undefined FUN_006af020(void),unknown,undefined,0,,False,False,7008288,7008458
7008464,2814160,FUN_006af0d0,Global,undefined FUN_006af0d0(void),unknown,undefined,0,,False,False,7008464,7008604
7008608,2814304,FUN_006af160,Global,undefined FUN_006af160(void),unknown,undefined,0,,False,False,7008608,7008698
7008704,2814400,FUN_006af1c0,Global,undefined FUN_006af1c0(void),unknown,undefined,0,,False,False,7008704,7008874
7008880,2814576,FUN_006af270,Global,undefined FUN_006af270(void),unknown,undefined,0,,False,False,7008880,7009052
7009056,2814752,FUN_006af320,Global,undefined FUN_006af320(void),unknown,undefined,0,,False,False,7009056,7009261
7009264,2814960,FUN_006af3f0,Global,undefined FUN_006af3f0(void),unknown,undefined,0,,False,False,7009264,7009386
7009392,2815088,FUN_006af470,Global,undefined FUN_006af470(void),unknown,undefined,0,,False,False,7009392,7009682
7009696,2815392,FUN_006af5a0,Global,undefined FUN_006af5a0(void),unknown,undefined,0,,False,False,7009696,7010025
7010032,2815728,FUN_006af6f0,Global,undefined FUN_006af6f0(void),unknown,undefined,0,,False,False,7010032,7010258
7010272,2815968,FUN_006af7e0,Global,undefined FUN_006af7e0(void),unknown,undefined,0,,False,False,7010272,7010378
7010384,2816080,FUN_006af850,Global,undefined FUN_006af850(void),unknown,undefined,0,,False,False,7010384,7010533
7010544,2816240,FUN_006af8f0,Global,undefined FUN_006af8f0(void),unknown,undefined,0,,False,False,7010544,7010773
7010784,2816480,FUN_006af9e0,Global,undefined FUN_006af9e0(void),unknown,undefined,0,,False,False,7010784,7011227
7011232,2816928,FUN_006afba0,Global,undefined FUN_006afba0(void),unknown,undefined,0,,False,False,7011232,7011655
7011664,2817360,FUN_006afd50,Global,undefined FUN_006afd50(void),unknown,undefined,0,,False,False,7011664,7012026
7012032,2817728,FUN_006afec0,Global,undefined FUN_006afec0(void),unknown,undefined,0,,False,False,7012032,7012193
7012208,2817904,FUN_006aff70,Global,undefined FUN_006aff70(void),unknown,undefined,0,,False,False,7012208,7012298
7012304,2818000,FUN_006affd0,Global,undefined FUN_006affd0(void),unknown,undefined,0,,False,False,7012304,7012318
7012320,2818016,FUN_006affe0,Global,undefined FUN_006affe0(void),unknown,undefined,0,,False,False,7012320,7012334
7012336,2818032,FUN_006afff0,Global,undefined FUN_006afff0(void),unknown,undefined,0,,False,False,7012336,7012350
7012352,2818048,FUN_006b0000,Global,undefined FUN_006b0000(void),unknown,undefined,0,,False,False,7012352,7012367
7012368,2818064,FUN_006b0010,Global,undefined FUN_006b0010(void),unknown,undefined,0,,False,False,7012368,7012383
7012384,2818080,FUN_006b0020,Global,undefined FUN_006b0020(void),unknown,undefined,0,,False,False,7012384,7012415
7012416,2818112,FUN_006b0040,Global,undefined FUN_006b0040(void),unknown,undefined,0,,False,False,7012416,7012536
7012544,2818240,FUN_006b00c0,Global,undefined FUN_006b00c0(void),unknown,undefined,0,,False,False,7012544,7012576
7012592,2818288,FUN_006b00f0,Global,undefined FUN_006b00f0(void),unknown,undefined,0,,False,False,7012592,7012613
7012624,2818320,FUN_006b0110,Global,undefined FUN_006b0110(void),unknown,undefined,0,,False,False,7012624,7013492
7013504,2819200,FUN_006b0480,Global,undefined FUN_006b0480(void),unknown,undefined,0,,False,False,7013504,7013522
7013536,2819232,FUN_006b04a0,Global,undefined FUN_006b04a0(void),unknown,undefined,0,,False,False,7013536,7013626
7013632,2819328,FUN_006b0500,Global,undefined FUN_006b0500(void),unknown,undefined,0,,False,False,7013632,7013677
7013680,2819376,FUN_006b0530,Global,undefined FUN_006b0530(void),unknown,undefined,0,,False,False,7013680,7013749
7013760,2819456,FUN_006b0580,Global,undefined FUN_006b0580(void),unknown,undefined,0,,False,False,7013760,7013981
7013984,2819680,FUN_006b0660,Global,undefined FUN_006b0660(void),unknown,undefined,0,,False,False,7013984,7014016
7014032,2819728,FUN_006b0690,Global,undefined FUN_006b0690(void),unknown,undefined,0,,False,False,7014032,7014409
7014416,2820112,FUN_006b0810,Global,undefined FUN_006b0810(void),unknown,undefined,0,,False,False,7014416,7014460
7014464,2820160,FID_conflict:~CAtlWinModule,Global,undefined FID_conflict:~CAtlWinModule(void),unknown,undefined,0,,False,False,7014464,7014546
7014560,2820256,FUN_006b08a0,Global,undefined FUN_006b08a0(void),unknown,undefined,0,,False,False,7014560,7014734
7014736,2820432,FUN_006b0950,Global,undefined FUN_006b0950(void),unknown,undefined,0,,False,False,7014736,7015054
7015056,2820752,FUN_006b0a90,Global,undefined FUN_006b0a90(void),unknown,undefined,0,,False,False,7015056,7015100
7015104,2820800,FUN_006b0ac0,Global,undefined FUN_006b0ac0(void),unknown,undefined,0,,False,False,7015104,7015133
7015136,2820832,FUN_006b0ae0,Global,undefined FUN_006b0ae0(void),unknown,undefined,0,,False,False,7015136,7015334
7015344,2821040,FUN_006b0bb0,Global,undefined FUN_006b0bb0(void),unknown,undefined,0,,False,False,7015344,7015468
7015472,2821168,FUN_006b0c30,Global,undefined FUN_006b0c30(void),unknown,undefined,0,,False,False,7015472,7015596
7015600,2821296,FUN_006b0cb0,Global,undefined FUN_006b0cb0(void),unknown,undefined,0,,False,False,7015600,7016722
7016736,2822432,FUN_006b1120,Global,undefined FUN_006b1120(void),unknown,undefined,0,,False,False,7016736,7016912
7016928,2822624,FUN_006b11e0,Global,undefined FUN_006b11e0(void),unknown,undefined,0,,False,False,7016928,7016940
7016944,2822640,FUN_006b11f0,Global,undefined FUN_006b11f0(void),unknown,undefined,0,,False,False,7016944,7017016
7017024,2822720,FUN_006b1240,Global,undefined FUN_006b1240(void),unknown,undefined,0,,False,False,7017024,7017239
7017248,2822944,FUN_006b1320,Global,undefined FUN_006b1320(void),unknown,undefined,0,,False,False,7017248,7017296
7017312,2823008,FUN_006b1360,Global,undefined FUN_006b1360(void),unknown,undefined,0,,False,False,7017312,7017347
7017360,2823056,FUN_006b1390,Global,undefined FUN_006b1390(void),unknown,undefined,0,,False,False,7017360,7017401
7017408,2823104,FUN_006b13c0,Global,undefined FUN_006b13c0(void),unknown,undefined,0,,False,False,7017408,7017461
7017472,2823168,FUN_006b1400,Global,undefined FUN_006b1400(void),unknown,undefined,0,,False,False,7017472,7017554
7017568,2823264,FUN_006b1460,Global,undefined FUN_006b1460(void),unknown,undefined,0,,False,False,7017568,7017705
7017712,2823408,FUN_006b14f0,Global,undefined FUN_006b14f0(void),unknown,undefined,0,,False,False,7017712,7017828
7017840,2823536,FUN_006b1570,Global,undefined FUN_006b1570(void),unknown,undefined,0,,False,False,7017840,7017980
7017984,2823680,FUN_006b1600,Global,undefined FUN_006b1600(void),unknown,undefined,0,,False,False,7017984,7018141
7018144,2823840,FUN_006b16a0,Global,undefined FUN_006b16a0(void),unknown,undefined,0,,False,False,7018144,7018476
7018480,2824176,FUN_006b17f0,Global,undefined FUN_006b17f0(void),unknown,undefined,0,,False,False,7018480,7018901
7018912,2824608,FUN_006b19a0,Global,undefined FUN_006b19a0(void),unknown,undefined,0,,False,False,7018912,7019148
7019152,2824848,FUN_006b1a90,Global,undefined FUN_006b1a90(void),unknown,undefined,0,,False,False,7019152,7019412
7019424,2825120,FUN_006b1ba0,Global,undefined FUN_006b1ba0(void),unknown,undefined,0,,False,False,7019424,7019645
7019648,2825344,FUN_006b1c80,Global,undefined FUN_006b1c80(void),unknown,undefined,0,,False,False,7019648,7020278
7020288,2825984,FUN_006b1f00,Global,undefined FUN_006b1f00(void),unknown,undefined,0,,False,False,7020288,7020434
7020448,2826144,FUN_006b1fa0,Global,undefined FUN_006b1fa0(void),unknown,undefined,0,,False,False,7020448,7020527
7020528,2826224,FUN_006b1ff0,Global,undefined FUN_006b1ff0(void),unknown,undefined,0,,False,False,7020528,7020769
7020784,2826480,FUN_006b20f0,Global,undefined FUN_006b20f0(void),unknown,undefined,0,,False,False,7020784,7020809
7020816,2826512,FUN_006b2110,Global,undefined FUN_006b2110(void),unknown,undefined,0,,False,False,7020816,7020836
7020848,2826544,FUN_006b2130,Global,undefined FUN_006b2130(void),unknown,undefined,0,,False,False,7020848,7020865
7020880,2826576,FUN_006b2150,Global,undefined FUN_006b2150(void),unknown,undefined,0,,False,False,7020880,7020897
7020912,2826608,FUN_006b2170,Global,undefined FUN_006b2170(void),unknown,undefined,0,,False,False,7020912,7020933
7020944,2826640,FUN_006b2190,Global,undefined FUN_006b2190(void),unknown,undefined,0,,False,False,7020944,7021072
7021088,2826784,FUN_006b2220,Global,undefined FUN_006b2220(void),unknown,undefined,0,,False,False,7021088,7021216
7021232,2826928,FUN_006b22b0,Global,undefined FUN_006b22b0(void),unknown,undefined,0,,False,False,7021232,7021246
7021248,2826944,FUN_006b22c0,Global,undefined FUN_006b22c0(void),unknown,undefined,0,,False,False,7021248,7021260
7021264,2826960,FUN_006b22d0,Global,undefined FUN_006b22d0(void),unknown,undefined,0,,False,False,7021264,7021399
7021408,2827104,FUN_006b2360,Global,undefined FUN_006b2360(void),unknown,undefined,0,,False,False,7021408,7021452
7021456,2827152,FUN_006b2390,Global,undefined FUN_006b2390(void),unknown,undefined,0,,False,False,7021456,7021474
7021488,2827184,FUN_006b23b0,Global,undefined FUN_006b23b0(void),unknown,undefined,0,,False,False,7021488,7021516
7021520,2827216,FUN_006b23d0,Global,undefined FUN_006b23d0(void),unknown,undefined,0,,False,False,7021520,7021655
7021664,2827360,FUN_006b2460,Global,undefined FUN_006b2460(void),unknown,undefined,0,,False,False,7021664,7021799
7021808,2827504,FID_conflict:rounding_error,Global,undefined FID_conflict:rounding_error(void),unknown,undefined,0,,False,False,7021808,7021844
7021856,2827552,FUN_006b2520,Global,undefined FUN_006b2520(void),unknown,undefined,0,,False,False,7021856,7021884
7021888,2827584,FUN_006b2540,Global,undefined FUN_006b2540(void),unknown,undefined,0,,False,False,7021888,7021904
7021920,2827616,FUN_006b2560,Global,undefined FUN_006b2560(void),unknown,undefined,0,,False,False,7021920,7022055
7022064,2827760,FUN_006b25f0,Global,undefined FUN_006b25f0(void),unknown,undefined,0,,False,False,7022064,7022092
7022096,2827792,FUN_006b2610,Global,undefined FUN_006b2610(void),unknown,undefined,0,,False,False,7022096,7022231
7022240,2827936,FUN_006b26a0,Global,undefined FUN_006b26a0(void),unknown,undefined,0,,False,False,7022240,7022268
7022272,2827968,FUN_006b26c0,Global,undefined FUN_006b26c0(void),unknown,undefined,0,,False,False,7022272,7022299
7022304,2828000,FUN_006b26e0,Global,undefined FUN_006b26e0(void),unknown,undefined,0,,False,False,7022304,7022527
7022528,2828224,FUN_006b27c0,Global,undefined FUN_006b27c0(void),unknown,undefined,0,,False,False,7022528,7022555
7022560,2828256,FUN_006b27e0,Global,undefined FUN_006b27e0(void),unknown,undefined,0,,False,False,7022560,7022712
7022720,2828416,FUN_006b2880,Global,undefined FUN_006b2880(void),unknown,undefined,0,,False,False,7022720,7022827
7022832,2828528,FUN_006b28f0,Global,undefined FUN_006b28f0(void),unknown,undefined,0,,False,False,7022832,7022875
7022880,2828576,FUN_006b2920,Global,undefined FUN_006b2920(void),unknown,undefined,0,,False,False,7022880,7022907
7022912,2828608,FUN_006b2940,Global,undefined FUN_006b2940(void),unknown,undefined,0,,False,False,7022912,7022943
7022944,2828640,FUN_006b2960,Global,undefined FUN_006b2960(void),unknown,undefined,0,,False,False,7022944,7022977
7022992,2828688,FUN_006b2990,Global,undefined FUN_006b2990(void),unknown,undefined,0,,False,False,7022992,7023042
7023056,2828752,FUN_006b29d0,Global,undefined FUN_006b29d0(void),unknown,undefined,0,,False,False,7023056,7023083
7023088,2828784,FUN_006b29f0,Global,undefined FUN_006b29f0(void),unknown,undefined,0,,False,False,7023088,7023115
7023120,2828816,FUN_006b2a10,Global,undefined FUN_006b2a10(void),unknown,undefined,0,,False,False,7023120,7023167
7023168,2828864,FUN_006b2a40,Global,undefined FUN_006b2a40(void),unknown,undefined,0,,False,False,7023168,7023203
7023216,2828912,FUN_006b2a70,Global,undefined FUN_006b2a70(void),unknown,undefined,0,,False,False,7023216,7023235
7023248,2828944,FUN_006b2a90,Global,undefined FUN_006b2a90(void),unknown,undefined,0,,False,False,7023248,7023271
7023280,2828976,FUN_006b2ab0,Global,undefined FUN_006b2ab0(void),unknown,undefined,0,,False,False,7023280,7023303
7023312,2829008,FUN_006b2ad0,Global,undefined FUN_006b2ad0(void),unknown,undefined,0,,False,False,7023312,7023328
7023344,2829040,select_on_container_copy_construction,Global,undefined select_on_container_copy_construction(void),unknown,undefined,0,,False,False,7023344,7023363
7023376,2829072,FUN_006b2b10,Global,undefined FUN_006b2b10(void),unknown,undefined,0,,False,False,7023376,7023473
7023488,2829184,FUN_006b2b80,Global,undefined FUN_006b2b80(void),unknown,undefined,0,,False,False,7023488,7023532
7023536,2829232,~CTraceSnapshot,CTraceSnapshot,void __thiscall ~CTraceSnapshot(CTraceSnapshot * this),__thiscall,void,1,CTraceSnapshot *,False,False,7023536,7023565
7023568,2829264,~CXMLParser,CXMLParser,void __thiscall ~CXMLParser(CXMLParser * this),__thiscall,void,1,CXMLParser *,False,False,7023568,7023662
7023664,2829360,Statistics,Global,undefined Statistics(void),unknown,undefined,0,,False,False,7023664,7023699
7023712,2829408,FUN_006b2c60,Global,undefined FUN_006b2c60(void),unknown,undefined,0,,False,False,7023712,7023739
7023744,2829440,FUN_006b2c80,Global,undefined FUN_006b2c80(void),unknown,undefined,0,,False,False,7023744,7023777
7023792,2829488,FUN_006b2cb0,Global,undefined FUN_006b2cb0(void),unknown,undefined,0,,False,False,7023792,7023825
7023840,2829536,FUN_006b2ce0,Global,undefined FUN_006b2ce0(void),unknown,undefined,0,,False,False,7023840,7023873
7023888,2829584,FUN_006b2d10,Global,undefined FUN_006b2d10(void),unknown,undefined,0,,False,False,7023888,7023921
7023936,2829632,Statistics,Global,undefined Statistics(void),unknown,undefined,0,,False,False,7023936,7023971
7023984,2829680,FUN_006b2d70,Global,undefined FUN_006b2d70(void),unknown,undefined,0,,False,False,7023984,7023999
7024000,2829696,make_move_iterator<>,Global,undefined make_move_iterator<>(void),unknown,undefined,0,,False,False,7024000,7024019
7024032,2829728,FUN_006b2da0,Global,undefined FUN_006b2da0(void),unknown,undefined,0,,False,False,7024032,7024060
7024064,2829760,_Callable_base<>,Global,undefined _Callable_base<>(void),unknown,undefined,0,,False,False,7024064,7024089
7024096,2829792,FUN_006b2de0,Global,undefined FUN_006b2de0(void),unknown,undefined,0,,False,False,7024096,7024126
7024128,2829824,FUN_006b2e00,Global,undefined FUN_006b2e00(void),unknown,undefined,0,,False,False,7024128,7024160
7024176,2829872,FUN_006b2e30,Global,undefined FUN_006b2e30(void),unknown,undefined,0,,False,False,7024176,7024200
7024208,2829904,FUN_006b2e50,Global,undefined FUN_006b2e50(void),unknown,undefined,0,,False,False,7024208,7024369
7024384,2830080,FUN_006b2f00,Global,undefined FUN_006b2f00(void),unknown,undefined,0,,False,False,7024384,7024423
7024432,2830128,FUN_006b2f30,Global,undefined FUN_006b2f30(void),unknown,undefined,0,,False,False,7024432,7024489
7024496,2830192,FUN_006b2f70,Global,undefined FUN_006b2f70(void),unknown,undefined,0,,False,False,7024496,7024551
7024560,2830256,FUN_006b2fb0,Global,undefined FUN_006b2fb0(void),unknown,undefined,0,,False,False,7024560,7024658
